1.8653,8.4079,5.4917,2.5353,2.9257,4.4919,2.9881,3.1901,1.8932,1.1137,2.9664,1.9244,1.9603,4.8337,6.2177,0.6782,1.4892,4.4641,4.5467,2.8404,3.0067,3.7301,3.0544,3.3756,2.7893,3.2798,2.6953,1.4833,3.4485,3.4205,2.4316,2.5723,2.9172,3.1642,1.9574,2.9557,6.7731,16.9669,
7.6173,20.1814,14.4714,10.6455,12.6346,16.3914,13.6931,13.5015,11.0653,10.2737,14.5953,13.2771,13.9035,16.9319,17.5512,3.3553,3.6193,16.2454,17.7051,15.2355,17.1853,18.2524,16.0950,16.6641,15.1961,15.7577,15.8806,14.6895,16.3523,16.3699,15.3729,16.3421,16.7509,16.4597,16.1627,16.5451,22.4760,37.6919,
2.4742,12.0792,3.9294,-0.0365,1.0869,4.5030,4.6597,2.8992,2.3810,3.7802,4.3231,2.7636,3.6700,4.9529,8.3402,2.1304,-5.7938,2.5204,5.6438,4.9620,6.4844,4.8005,0.9891,2.0139,3.7491,5.1122,5.4912,2.2700,2.5233,4.5710,4.3311,3.1006,3.0174,3.6675,4.4980,3.5318,10.3959,28.8491,
0.7158,11.0980,2.7211,-2.0628,-2.9059,0.2831,1.8191,0.0485,2.2816,4.7162,1.4364,1.7299,3.4851,3.0082,6.1378,6.3536,-2.5482,-3.2081,4.0548,5.6468,6.3921,3.4517,1.8995,1.9270,1.6462,3.4381,2.9559,0.3015,0.1486,2.0613,2.2786,-0.1483,1.1828,1.6741,-0.1878,-0.0112,6.5881,26.6823,
1.3176,11.9197,3.6652,-0.9097,-1.7576,-1.3289,-0.3778,-1.2629,1.0719,4.5510,2.6204,2.4685,6.3879,4.4375,4.5146,4.9440,5.0092,-1.3675,0.6188,1.9355,2.0073,2.4315,4.8840,3.3365,2.5213,3.7952,4.4948,4.3748,2.8255,0.6935,1.2772,0.6673,0.4500,1.6539,0.6526,-0.3609,6.3935,26.9044,
0.9210,9.6987,2.2169,0.2623,0.3776,0.1450,0.8670,2.2831,1.6812,0.2875,-3.3476,-5.6109,-2.8519,-3.4337,-6.1210,-4.9031,-0.9595,-4.9539,-8.8430,-9.2982,-5.7943,-2.0438,-4.3952,-7.1311,-5.8960,-4.7372,-2.8155,-2.0266,1.3129,2.0208,2.1584,1.7635,0.1147,0.7854,1.9193,1.3382,7.3458,24.9322,
0.4201,9.8631,2.0296,0.4378,-0.3492,0.3114,4.1796,4.0855,-2.8125,-3.3353,-2.5505,-4.0628,-4.1128,-1.1673,-2.4175,-3.6686,-1.5074,-1.6947,-2.7489,-0.5487,0.7059,2.1064,-3.3286,-4.9960,-3.1170,-0.6429,-1.0665,-6.0568,-4.9226,-0.9841,2.4360,4.8057,3.0245,0.8794,1.4864,2.5709,7.8796,25.3053,
0.7595,10.8099,1.8613,0.1797,1.8615,4.0873,5.8576,-0.4993,-6.4879,-2.1451,-0.2166,-1.0139,0.3472,2.2690,0.7790,-0.8438,1.9485,2.5264,-0.2069,1.0757,1.1897,2.1160,0.9289,1.2005,0.6657,1.1888,1.1718,-2.9883,-2.8613,-2.7700,-2.2398,3.1639,5.9988,3.7944,2.8762,1.4932,7.3800,26.1553,
1.3545,11.3603,3.0732,2.2248,3.8100,5.9832,2.4793,-3.3778,-4.7615,-1.5769,-1.2919,-2.5869,0.8814,1.6889,1.1046,-0.1937,3.1558,4.2126,0.6073,0.1653,-0.4015,1.3718,1.5423,3.2729,-1.1387,-5.5202,-2.7899,0.3907,-1.8460,-7.2993,-8.7417,-3.4781,2.8186,6.1614,2.9548,0.2113,6.4140,25.5154,
0.7348,10.8734,3.7723,3.7444,5.0784,2.0823,-2.5726,-3.7155,-5.2716,-4.8609,-3.7218,-3.9498,-2.7150,-1.3514,0.8257,-2.5067,-2.0014,0.9676,-1.3672,-0.5618,-0.2820,-1.6380,-0.9128,1.8561,-0.7801,-1.7423,0.1188,1.6045,0.7212,-3.8845,-7.0028,-3.3604,-1.4044,5.2180,3.9873,1.1179,6.9839,24.2705,
