2.4011,13.3155,6.0504,1.3283,2.0728,4.8757,4.4248,5.5314,4.3164,2.1125,3.6089,5.4408,3.7035,5.7979,7.0533,2.6157,4.6314,9.2424,7.4151,6.2037,5.3185,5.5315,4.5906,3.6799,5.1194,4.4732,4.1382,4.9455,5.5504,3.6079,4.3960,4.9571,2.4865,4.4007,4.2080,3.6047,10.6710,25.8815,
11.5207,33.1732,19.7937,13.5179,15.7863,21.2109,24.2430,26.4655,23.3227,19.2190,24.0082,27.7827,24.8164,26.7896,23.8086,5.7696,9.5246,29.4287,28.7553,26.2686,25.9280,25.6818,25.1596,25.2091,27.3543,26.8607,24.2793,25.6749,24.7201,23.3433,25.7849,26.0176,24.5928,25.6687,23.9613,22.9827,32.9140,55.3784,
4.9292,21.9019,5.8632,-0.0476,1.9789,2.6382,5.8598,9.3885,3.5772,1.4074,7.1055,8.0970,7.7499,10.5997,10.3785,-1.4817,-10.4233,7.6898,8.4942,5.0126,6.1734,6.3226,6.4672,7.0270,8.2350,6.9490,2.7989,3.8283,3.9207,5.3294,6.1913,5.5816,6.7923,5.8753,3.5060,3.4599,15.0020,42.0801,
3.2156,19.6104,4.0341,-2.2122,-3.2880,-0.6250,2.9298,4.9192,1.2110,1.0214,3.3080,3.7235,5.1475,7.4943,9.0258,6.6464,-7.3152,-2.0930,10.2197,6.5418,4.4572,3.0035,3.2299,4.6744,3.8398,2.3162,0.8006,-0.0933,-0.1815,0.5943,-0.1480,0.1941,2.7252,-1.1372,-3.7139,-2.0781,11.7604,40.5797,
1.7242,16.8270,2.2272,-2.4946,-3.5524,0.1307,4.4971,3.7447,1.4805,1.5142,1.2148,1.0931,2.7993,1.2227,3.3890,7.4491,2.2066,-7.0077,4.3166,0.6948,-1.8456,-2.0865,-0.3510,1.5977,1.6180,1.5912,4.9558,2.4126,0.9011,0.8069,0.6591,1.0301,3.3665,-0.9046,-2.4013,-1.1833,10.8738,39.8610,
1.2754,15.2167,1.6941,-2.5865,-1.9160,1.5885,2.4673,-1.3363,-5.2778,-5.4954,-7.8413,-10.5761,-9.9918,-11.8693,-13.5800,-10.6657,-8.3240,-11.8029,-10.5714,-12.7125,-14.3500,-12.9350,-12.2536,-11.2186,-11.5671,-11.8559,-5.9146,-2.3660,-0.3301,0.1295,0.7289,1.3817,3.5123,0.4631,-0.9056,0.5506,11.5056,38.6540,
0.8406,16.2502,5.6837,0.0455,-2.9327,0.2905,1.5027,-1.7070,-4.9804,-3.7063,-3.1017,-4.2010,-2.6401,-2.7810,-5.0440,-4.6133,-2.6878,-2.5541,-1.1615,-2.4093,-4.2860,-4.0663,-4.4072,-2.6363,-3.4840,-6.5053,-8.7464,-9.2988,-7.1663,-5.9429,-2.1696,1.3938,4.2167,-0.3834,-1.7332,0.3350,11.3325,38.2650,
-0.1763,15.0975,4.0415,0.4280,1.1621,1.9233,-1.0771,-2.9311,0.6916,2.5907,1.7328,1.1245,2.3918,1.0775,0.7452,1.9375,2.5696,2.7610,4.7510,3.8443,1.8378,0.4458,1.4815,2.8212,3.0054,2.3431,1.1524,0.0700,-0.5937,-3.1004,-4.4673,-0.8343,1.7650,-2.9442,-1.4050,-0.4642,9.9150,37.1411,
0.0380,14.9113,1.6341,-1.4505,1.4507,0.3168,-2.7150,-1.2213,2.6885,1.7688,1.0715,1.9023,0.8964,0.7216,1.3725,1.7604,1.6481,0.9190,2.7546,2.9665,1.4407,0.7933,3.3044,2.6741,3.2319,3.0173,2.3663,3.1272,4.7286,3.8682,0.2466,-2.5871,-0.8170,-0.0145,0.9894,-0.8599,8.8046,37.6453,
0.0657,15.6972,4.0408,-1.2281,-2.2593,-2.7640,-0.3642,2.2681,3.6665,2.7083,2.8394,1.3814,-0.6036,1.2510,0.5610,0.3076,0.4098,-0.2507,2.3483,2.5333,-0.8773,-1.2577,2.1022,1.0372,2.3411,2.9674,1.9514,1.1929,2.9447,3.1809,0.9990,-2.1535,-4.2480,-0.6888,0.2544,-1.0539,7.4977,37.4954,
